frame.len,frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.length,radiotap.timestamp.ts,wlan.duration,wlan.fc.frag,wlan.fc.order,wlan.fc.moredata,wlan.fc.protected,wlan.fc.pwrmgt,wlan.fc.type,wlan.fc.retry,wlan.fc.subtype,wlan_radio.duration,wlan.seq,wlan_radio.data_rate,wlan_radio.signal_dbm,wlan_radio.phy,wlan.sa,wlan.da,wlan.bssid,frame.interface_name
87,0.026605103,0.026605103,1744874391.475194926,20.518956766,13,,0,False,False,False,True,False,2,False,8,688,3,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.032934587,0.032934587,1744874391.508129513,20.551891353,13,,0,False,False,False,True,False,2,False,8,688,4,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020434357,0.020434357,1744874391.528563870,20.572325710,13,,0,False,False,False,True,False,2,False,8,688,5,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027229660,0.027229660,1744874391.555793530,20.599555370,13,,0,False,False,False,True,False,2,False,8,688,6,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.003767277,0.003767277,1744874391.559560807,20.603322647,13,,0,False,False,False,True,False,2,False,8,688,7,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023574143,0.023574143,1744874391.583134950,20.626896790,13,,0,False,False,False,True,False,2,False,8,688,8,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023658862,0.023658862,1744874391.606793812,20.650555652,13,,0,False,False,False,True,False,2,False,8,688,9,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
263,0.033231957,0.033231957,1744874391.640025769,20.683787609,68,1219232775,44,False,False,False,True,False,2,False,8,,1115,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.001255335,0.001255335,1744874391.641281104,20.685042944,13,,0,False,False,False,True,False,2,False,8,688,10,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000513047,0.000513047,1744874391.641794151,20.685555991,13,,0,False,False,False,True,False,2,False,8,688,11,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024879712,0.024879712,1744874391.666673863,20.710435703,13,,0,False,False,False,True,False,2,False,8,688,12,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028282373,0.028282373,1744874391.694956236,20.738718076,13,,0,False,False,False,True,False,2,False,8,688,13,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.013425573,0.013425573,1744874391.708381809,20.752143649,13,,0,False,False,False,True,False,2,False,8,688,14,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.030896748,0.030896748,1744874391.739278557,20.783040397,13,,0,False,False,False,True,False,2,False,8,688,15,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.018693227,0.018693227,1744874391.757971784,20.801733624,13,,0,False,False,False,True,False,2,False,8,688,16,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022665802,0.022665802,1744874391.780637586,20.824399426,13,,0,False,False,False,True,False,2,False,8,688,17,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
236,0.049384808,0.049384808,1744874391.830022394,20.873784234,13,,0,False,False,False,True,False,2,False,8,1880,18,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,-0.000028994,-0.000028994,1744874391.829993400,20.873755240,13,,0,False,False,False,True,False,2,False,8,688,19,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000010550,0.000010550,1744874391.830003950,20.873765790,13,,0,False,False,False,True,False,2,False,8,688,20,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.017794333,0.017794333,1744874391.847798283,20.891560123,13,,0,False,False,False,True,False,2,False,8,688,21,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
1286,0.013905117,0.013905117,1744874391.861703400,20.905465240,68,1219454344,44,False,False,False,True,False,2,True,8,,1116,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
1286,0.000000020,0.000000020,1744874391.861703420,20.905465260,68,1219454344,44,False,False,False,True,False,2,True,8,,1116,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
1310,-0.000000010,-0.000000010,1744874391.861703410,20.905465250,68,1219454344,44,False,False,False,True,False,2,True,8,,1117,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
99,0.005972732,0.005972732,1744874391.867676142,20.911437982,13,,0,False,False,False,True,False,2,False,8,784,22,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
99,0.001741251,0.001741251,1744874391.869417393,20.913179233,13,,0,False,False,False,True,False,2,False,8,784,23,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
99,0.000011742,0.000011742,1744874391.869429135,20.913190975,13,,0,False,False,False,True,False,2,False,8,784,24,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.006297444,0.006297444,1744874391.875726579,20.919488419,13,,0,False,False,False,True,False,2,False,8,688,25,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.034965664,0.034965664,1744874391.910692243,20.954454083,13,,0,False,False,False,True,False,2,False,8,688,26,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020000319,0.020000319,1744874391.930692562,20.974454402,13,,0,False,False,False,True,False,2,False,8,688,27,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024287327,0.024287327,1744874391.954979889,20.998741729,13,,0,False,False,False,True,False,2,False,8,688,28,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023626361,0.023626361,1744874391.978606250,21.022368090,13,,0,False,False,False,True,False,2,False,8,688,29,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.037874052,0.037874052,1744874392.016480302,21.060242142,13,,0,False,False,False,True,False,2,False,8,688,30,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
263,0.019693482,0.019693482,1744874392.036173784,21.079935624,68,1219628919,44,False,False,False,True,False,2,False,8,,1118,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.000772155,0.000772155,1744874392.036945939,21.080707779,13,,0,False,False,False,True,False,2,False,8,688,31,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.002481385,0.002481385,1744874392.039427324,21.083189164,13,,0,False,False,False,True,False,2,False,8,688,32,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.026112544,0.026112544,1744874392.065539868,21.109301708,13,,0,False,False,False,True,False,2,False,8,688,33,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.033212652,0.033212652,1744874392.098752520,21.142514360,13,,0,False,False,False,True,False,2,False,8,688,34,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.031903935,0.031903935,1744874392.130656455,21.174418295,13,,0,False,False,False,True,False,2,False,8,688,35,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
186,0.005319892,0.005319892,1744874392.135976347,21.179738187,13,,0,False,False,False,True,False,2,False,8,1480,36,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024849967,0.024849967,1744874392.160826314,21.204588154,13,,0,False,False,False,True,False,2,False,8,688,37,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
186,0.009101226,0.009101226,1744874392.169927540,21.213689380,13,,0,False,False,False,True,False,2,False,8,1480,38,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
186,0.000011872,0.000011872,1744874392.169939412,21.213701252,13,,0,False,False,False,True,False,2,False,8,1480,39,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020217439,0.020217439,1744874392.190156851,21.233918691,13,,0,False,False,False,True,False,2,False,8,688,40,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022341841,0.022341841,1744874392.212498692,21.256260532,13,,0,False,False,False,True,False,2,False,8,688,41,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
220,0.006360794,0.006360794,1744874392.218859486,21.262621326,13,,0,False,False,False,True,False,2,False,8,1752,42,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.013798455,0.013798455,1744874392.232657941,21.276419781,13,,0,False,False,False,True,False,2,False,8,688,43,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021326969,0.021326969,1744874392.253984910,21.297746750,13,,0,False,False,False,True,False,2,False,8,688,44,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.030210345,0.030210345,1744874392.284195255,21.327957095,13,,0,False,False,False,True,False,2,False,8,688,45,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.029784934,0.029784934,1744874392.313980189,21.357742029,13,,0,False,False,False,True,False,2,False,8,688,46,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028032982,0.028032982,1744874392.342013171,21.385775011,13,,0,False,False,False,True,False,2,False,8,688,47,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.031798327,0.031798327,1744874392.373811498,21.417573338,13,,0,False,False,False,True,False,2,False,8,688,48,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023767006,0.023767006,1744874392.397578504,21.441340344,13,,0,False,False,False,True,False,2,False,8,688,49,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.032161982,0.032161982,1744874392.429740486,21.473502326,13,,0,False,False,False,True,False,2,False,8,688,50,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
186,0.006355894,0.006355894,1744874392.436096380,21.479858220,13,,0,False,False,False,True,False,2,False,8,1480,51,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.019259374,0.019259374,1744874392.455355754,21.499117594,13,,0,False,False,False,True,False,2,False,8,688,52,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
186,0.012360166,0.012360166,1744874392.467715920,21.511477760,13,,0,False,False,False,True,False,2,False,8,1480,53,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
1311,0.003247217,0.003247217,1744874392.470963137,21.514724977,68,1220063542,44,False,False,False,True,False,2,False,8,,1120,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
1287,0.000000541,0.000000541,1744874392.470963678,21.514725518,68,1220063542,44,False,False,False,True,False,2,False,8,,1121,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
1287,-0.000000571,-0.000000571,1744874392.470963107,21.514724947,68,1220063542,44,False,False,False,True,False,2,False,8,,1119,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
263,0.000026801,0.000026801,1744874392.470989908,21.514751748,68,1220063542,44,False,False,False,True,False,2,False,8,,1121,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
99,0.000854059,0.000854059,1744874392.471843967,21.515605807,13,,0,False,False,False,True,False,2,False,8,784,54,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
99,0.000809695,0.000809695,1744874392.472653662,21.516415502,13,,0,False,False,False,True,False,2,False,8,784,55,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
99,0.000008145,0.000008145,1744874392.472661807,21.516423647,13,,0,False,False,False,True,False,2,False,8,784,56,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.000008236,0.000008236,1744874392.472670043,21.516431883,13,,0,False,False,False,True,False,2,False,8,688,57,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.019155117,0.019155117,1744874392.491825160,21.535587000,13,,0,False,False,False,True,False,2,False,8,688,58,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.022741023,0.022741023,1744874392.514566183,21.558328023,13,,0,False,False,False,True,False,2,False,8,688,59,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.029940226,0.029940226,1744874392.544506409,21.588268249,13,,0,False,False,False,True,False,2,False,8,688,60,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.017104534,0.017104534,1744874392.561610943,21.605372783,13,,0,False,False,False,True,False,2,False,8,688,61,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
171,0.018124596,0.018124596,1744874392.579735539,21.623497379,13,,0,False,False,False,True,False,2,False,8,1360,62,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.011188419,0.011188419,1744874392.590923958,21.634685798,13,,0,False,False,False,True,False,2,False,8,688,63,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020659301,0.020659301,1744874392.611583259,21.655345099,13,,0,False,False,False,True,False,2,False,8,688,64,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.026536473,0.026536473,1744874392.638119732,21.681881572,13,,0,False,False,False,True,False,2,False,8,688,65,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.034699262,0.034699262,1744874392.672818994,21.716580834,13,,0,False,False,False,True,False,2,False,8,688,66,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.033705680,0.033705680,1744874392.706524674,21.750286514,13,,0,False,False,False,True,False,2,False,8,688,67,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
174,0.004597552,0.004597552,1744874392.711122226,21.754884066,68,1220303865,44,False,False,False,True,False,2,False,8,,1122,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
174,-0.000000020,-0.000000020,1744874392.711122206,21.754884046,68,1220303865,44,False,False,False,True,False,2,False,8,,1122,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.019839106,0.019839106,1744874392.730961312,21.774723152,13,,0,False,False,False,True,False,2,False,8,688,68,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028302420,0.028302420,1744874392.759263732,21.803025572,13,,0,False,False,False,True,False,2,False,8,688,69,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025282151,0.025282151,1744874392.784545883,21.828307723,13,,0,False,False,False,True,False,2,False,8,688,70,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025990254,0.025990254,1744874392.810536137,21.854297977,13,,0,False,False,False,True,False,2,False,8,688,71,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020682745,0.020682745,1744874392.831218882,21.874980722,13,,0,False,False,False,True,False,2,False,8,688,72,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.017299331,0.017299331,1744874392.848518213,21.892280053,13,,0,False,False,False,True,False,2,False,8,688,73,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023146908,0.023146908,1744874392.871665121,21.915426961,13,,0,False,False,False,True,False,2,False,8,688,74,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025755252,0.025755252,1744874392.897420373,21.941182213,13,,0,False,False,False,True,False,2,False,8,688,75,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020959376,0.020959376,1744874392.918379749,21.962141589,13,,0,False,False,False,True,False,2,False,8,688,76,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028589943,0.028589943,1744874392.946969692,21.990731532,13,,0,False,False,False,True,False,2,False,8,688,77,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.023540379,0.023540379,1744874392.970510071,22.014271911,13,,0,False,False,False,True,False,2,False,8,688,78,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025237396,0.025237396,1744874392.995747467,22.039509307,13,,0,False,False,False,True,False,2,False,8,688,79,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.026829375,0.026829375,1744874393.022576842,22.066338682,13,,0,False,False,False,True,False,2,False,8,688,80,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
286,0.003625540,0.003625540,1744874393.026202382,22.069964222,13,,0,False,False,False,True,False,2,False,8,2280,81,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024379801,0.024379801,1744874393.050582183,22.094344023,13,,0,False,False,False,True,False,2,False,8,688,82,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027686820,0.027686820,1744874393.078269003,22.122030843,13,,0,False,False,False,True,False,2,False,8,688,83,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.027313097,0.027313097,1744874393.105582100,22.149343940,13,,0,False,False,False,True,False,2,False,8,688,84,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020707081,0.020707081,1744874393.126289181,22.170051021,13,,0,False,False,False,True,False,2,False,8,688,85,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.020055233,0.020055233,1744874393.146344414,22.190106254,13,,0,False,False,False,True,False,2,False,8,688,86,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.032553439,0.032553439,1744874393.178897853,22.222659693,13,,0,False,False,False,True,False,2,False,8,688,87,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.033774430,0.033774430,1744874393.212672283,22.256434123,13,,0,False,False,False,True,False,2,False,8,688,88,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.029050470,0.029050470,1744874393.241722753,22.285484593,13,,0,False,False,False,True,False,2,False,8,688,89,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.025317627,0.025317627,1744874393.267040380,22.310802220,13,,0,False,False,False,True,False,2,False,8,688,90,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.045200926,0.045200926,1744874393.312241306,22.356003146,13,,0,False,False,False,True,False,2,False,8,688,91,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.012585120,0.012585120,1744874393.324826426,22.368588266,13,,0,False,False,False,True,False,2,False,8,688,92,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
263,0.011219026,0.011219026,1744874393.336045452,22.379807292,68,1220928768,44,False,False,False,True,False,2,True,8,,1123,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.000729014,0.000729014,1744874393.336774466,22.380536306,13,,0,False,False,False,True,False,2,False,8,688,93,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.014426859,0.014426859,1744874393.351201325,22.394963165,13,,0,False,False,False,True,False,2,False,8,688,94,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.047302115,0.047302115,1744874393.398503440,22.442265280,13,,0,False,False,False,True,False,2,False,8,688,95,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.002249518,0.002249518,1744874393.400752958,22.444514798,13,,0,False,False,False,True,False,2,False,8,688,96,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.034763513,0.034763513,1744874393.435516471,22.479278311,13,,0,False,False,False,True,False,2,False,8,688,97,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
220,0.004616527,0.004616527,1744874393.440132998,22.483894838,13,,0,False,False,False,True,False,2,False,8,1752,98,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.016608410,0.016608410,1744874393.456741408,22.500503248,13,,0,False,False,False,True,False,2,False,8,688,99,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.018560898,0.018560898,1744874393.475302306,22.519064146,13,,0,False,False,False,True,False,2,False,8,688,100,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.028197823,0.028197823,1744874393.503500129,22.547261969,13,,0,False,False,False,True,False,2,False,8,688,101,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.013970800,0.013970800,1744874393.517470929,22.561232769,13,,0,False,False,False,True,False,2,False,8,688,102,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.021008710,0.021008710,1744874393.538479639,22.582241479,13,,0,False,False,False,True,False,2,False,8,688,103,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.018393833,0.018393833,1744874393.556873472,22.600635312,13,,0,False,False,False,True,False,2,False,8,688,104,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024948342,0.024948342,1744874393.581821814,22.625583654,13,,0,False,False,False,True,False,2,False,8,688,105,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
263,0.024130931,0.024130931,1744874393.605952745,22.649714585,68,1221198665,44,False,False,False,True,False,2,False,8,,1124,229.4,-45,11,ee:64:43:f1:4e:4e,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,wlo1
87,0.001081728,0.001081728,1744874393.607034473,22.650796313,13,,0,False,False,False,True,False,2,False,8,688,106,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.003049656,0.003049656,1744874393.610084129,22.653845969,13,,0,False,False,False,True,False,2,False,8,688,107,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024456194,0.024456194,1744874393.634540323,22.678302163,13,,0,False,False,False,True,False,2,False,8,688,108,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024982255,0.024982255,1744874393.659522578,22.703284418,13,,0,False,False,False,True,False,2,False,8,688,109,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
87,0.024573385,0.024573385,1744874393.684095963,22.727857803,13,,0,False,False,False,True,False,2,False,8,688,110,1,,4,a4:42:3b:6e:0b:63,ee:64:43:f1:4e:4e,ee:64:43:f1:4e:4e,wlo1
